num	null_model	altermodel	LogLikelihoodRatio	null_est	alt_est
943	-144541.625388	-144324.409555	217.21583299999	lambda: 0.00102678685481_mu: 0.00061752912466	lambda: 0.00104606533658,0.00005307882852_mu: 0.00062491662863,0.00000000000390
944	-143679.037837	-143484.043732	194.99410500002	lambda: 0.00100566926575_mu: 0.00060103127478	lambda: 0.00101682134931,0.00005486123675_mu: 0.00061219954518,0.00000191656207
945	-143839.593709	-143655.531384	184.06232500001	lambda: 0.00100563732475_mu: 0.00062412802573	lambda: 0.00102778814266,0.00009584412604_mu: 0.00063285722309,0.00000000279168
946	-142708.864051	-142529.202080	179.66197100002	lambda: 0.00100992915543_mu: 0.00059265949736	lambda: 0.00104764655383,0.00014896133058_mu: 0.00061239878715,0.00000022393651
947	-144302.582149	-145221.832284	-919.25013500001	lambda: 0.00101727121440_mu: 0.00062573203576	lambda: 0.00117991925481,0.00000000000022_mu: 0.00038160406192,0.00002222913540
948	-142956.814155	-142776.972050	179.84210499999	lambda: 0.00100710404566_mu: 0.00060074974717	lambda: 0.00101936001799,0.00010194122156_mu: 0.00061013977653,0.00000000000195
949	-143714.307119	-143515.888080	198.419039	lambda: 0.00100749493164_mu: 0.00062563466662	lambda: 0.00102590208685,0.00009949161979_mu: 0.00063287018625,0.00000000000003
950	-143279.910034	-143135.256745	144.65328900001	lambda: 0.00100426981731_mu: 0.00060335779837	lambda: 0.00101922678493,0.00043785917481_mu: 0.00061167869716,0.00000000001653
951	-143584.410632	-143402.701099	181.70953300002	lambda: 0.00101096281895_mu: 0.00061415737811	lambda: 0.00100971004610,0.00005946228213_mu: 0.00062721399123,0.00000000000019
952	-143852.422547	-143665.818376	186.60417099998	lambda: 0.00101184643700_mu: 0.00060809600797	lambda: 0.00102180439124,0.00014778683359_mu: 0.00061985687285,0.00000000030447
953	-142973.830489	-142785.668391	188.162098	lambda: 0.00100350693647_mu: 0.00061062698097	lambda: 0.00101431631699,0.00011727604134_mu: 0.00061973487309,0.00000000000135
954	-144227.287520	-144028.624585	198.662935	lambda: 0.00102113015728_mu: 0.00061456289085	lambda: 0.00102714453379,0.00011748242987_mu: 0.00062550094936,0.00000000000007
955	-144039.773407	-145114.928510	-1075.155103	lambda: 0.00100667396196_mu: 0.00062265822833	lambda: 0.00193620730892,0.00020618811282_mu: 0.00049636961479,0.00000012012985
956	-144130.990625	-143937.516088	193.474537	lambda: 0.00101745775638_mu: 0.00060398860446	lambda: 0.00103021841677,0.00009015777896_mu: 0.00061378955217,0.00000035198178
957	-144331.365885	-144285.959570	45.406315	lambda: 0.00100829955131_mu: 0.00061854102182	lambda: 0.00097015520668,0.00105331499587_mu: 0.00065179862573,0.00000000000027
958	-143670.408407	-143646.302090	24.106316999998	lambda: 0.00101169826055_mu: 0.00062423932928	lambda: 0.00097380030013,0.00000000000000_mu: 0.00066017033373,0.00089571972850
959	-143578.056568	-143385.878335	192.17823300001	lambda: 0.00099957552435_mu: 0.00061420937247	lambda: 0.00101069073669,0.00013792224322_mu: 0.00062450506414,0.00000000000267
960	-143886.788295	-143700.495163	186.29313199999	lambda: 0.00100738870719_mu: 0.00061228239854	lambda: 0.00101962579824,0.00013869628840_mu: 0.00062271282710,0.00000000000934
961	-144665.438671	-144486.246876	179.19179500002	lambda: 0.00101302310806_mu: 0.00062489316459	lambda: 0.00102790679554,0.00012713358692_mu: 0.00063517752014,0.00000000000330
962	-143748.372637	-143579.595780	168.77685699999	lambda: 0.00101146720696_mu: 0.00060877738685	lambda: 0.00102306092312,0.00011000477167_mu: 0.00061863397029,0.00000000000210
963	-144300.428032	-144108.795895	191.63213700001	lambda: 0.00101352553196_mu: 0.00061065328610	lambda: 0.00102680214017,0.00002010132670_mu: 0.00062176764920,0.00000000000029
964	-144279.585872	-144090.746682	188.83919	lambda: 0.00101115155608_mu: 0.00061398715015	lambda: 0.00102293053380,0.00011342009771_mu: 0.00062451838048,0.00000000302977
965	-144646.878310	-144476.750460	170.12784999999	lambda: 0.00102548569936_mu: 0.00062377494161	lambda: 0.00103739530484,0.00017215743127_mu: 0.00063359299066,0.00000000000296
966	-143422.415009	-143306.224561	116.19044799998	lambda: 0.00101374408311_mu: 0.00060997471674	lambda: 0.00102522345047,0.00078687254036_mu: 0.00061821183209,0.00000000000787
967	-142802.888214	-142615.731860	187.15635400001	lambda: 0.00100309556513_mu: 0.00060940912948	lambda: 0.00101512217407,0.00012449185277_mu: 0.00061988995237,0.00000000000026
968	-143385.174401	-143209.511997	175.662404	lambda: 0.00102646975156_mu: 0.00060070339866	lambda: 0.00103893649792,0.00017661787305_mu: 0.00061038312577,0.00001284931667
969	-144085.696736	-143881.850987	203.845749	lambda: 0.00100032664065_mu: 0.00061803849784	lambda: 0.00101491368686,0.00005360606185_mu: 0.00062965362234,0.00000000000066
970	-144146.960793	-144121.906221	25.054571999994	lambda: 0.00101986808575_mu: 0.00061377842876	lambda: 0.00105372364906,0.00134300703688_mu: 0.00062151940103,0.00000000000127
971	-143386.603444	-143207.178805	179.424639	lambda: 0.00100499641207_mu: 0.00060721958654	lambda: 0.00101798531491,0.00002442170279_mu: 0.00061695740695,0.00000009126057
972	-143456.246647	-143273.710175	182.53647200001	lambda: 0.00101866537050_mu: 0.00061121456253	lambda: 0.00103062398269,0.00000959342293_mu: 0.00062200894859,0.00000000179436
973	-143373.114826	-143185.309940	187.804886	lambda: 0.00101711529481_mu: 0.00061848360479	lambda: 0.00102685867995,0.00000972598059_mu: 0.00063059957303,0.00000000000730
974	-143405.863096	-143218.426391	187.436705	lambda: 0.00100883389953_mu: 0.00060995951580	lambda: 0.00102099974297,0.00040235274391_mu: 0.00061583375982,0.00000304188450
975	-143426.567783	-143691.976180	-265.40839699999	lambda: 0.00100674667981_mu: 0.00061019003605	lambda: 0.00094095236512,0.00063539479002_mu: 0.00064329117304,0.00190352633585
976	-144283.094190	-144116.553027	166.54116300002	lambda: 0.00100981812564_mu: 0.00062440865914	lambda: 0.00101392804757,0.00013054858497_mu: 0.00063276608537,0.00000000000042
977	-143217.064783	-165056.394902	-21839.330119	lambda: 0.00100665061869_mu: 0.00060740100991	lambda: 0.00275031874005,0.00144121487592_mu: 0.00273375035416,0.00043349902523
978	-143420.362676	-143239.020379	181.342297	lambda: 0.00101071815777_mu: 0.00061630467066	lambda: 0.00102390696784,0.00009155886267_mu: 0.00062706349210,0.00000000002380
979	-144127.053922	-143942.369158	184.68476400001	lambda: 0.00101075380943_mu: 0.00060448028677	lambda: 0.00102178171343,0.00013038816255_mu: 0.00061469564477,0.00000001309369
980	-144246.911048	-144078.771389	168.13965900001	lambda: 0.00102519429152_mu: 0.00062067544728	lambda: 0.00103737662992,0.00013862244068_mu: 0.00063064066729,0.00000000000266
981	-143122.898336	-142937.412096	185.48624000003	lambda: 0.00100424368951_mu: 0.00060691738276	lambda: 0.00101442539226,0.00015679469584_mu: 0.00061629949164,0.00000000000009
982	-144051.718735	-143872.625797	179.09293800002	lambda: 0.00101494027947_mu: 0.00061224285800	lambda: 0.00102652162734,0.00013284104292_mu: 0.00062687541108,0.00000000000016
983	-144132.014773	-143954.741895	177.27287799999	lambda: 0.00101033582792_mu: 0.00061340643987	lambda: 0.00102137854181,0.00015456967218_mu: 0.00062394573091,0.00000000000043
984	-143758.128706	-143574.099017	184.02968899999	lambda: 0.00099815490404_mu: 0.00061582576050	lambda: 0.00101132913582,0.00013793315694_mu: 0.00062596355494,0.00000000402987
985	-143802.972002	-143794.603917	8.3680849999946	lambda: 0.00100717157427_mu: 0.00060692682362	lambda: 0.00101577316421,0.00134257327262_mu: 0.00060951584396,0.00000000000105
986	-144255.689187	-144078.484664	177.20452300002	lambda: 0.00100629539561_mu: 0.00061280203526	lambda: 0.00102416924440,0.00005460626727_mu: 0.00062610765696,0.00000000000018
987	-143702.725614	-143549.069282	153.65633199998	lambda: 0.00100838775063_mu: 0.00061329998705	lambda: 0.00101942225802,0.00051997508928_mu: 0.00062256140942,0.00000000001821
988	-143707.054646	-143493.568799	213.485847	lambda: 0.00101182811287_mu: 0.00061287123199	lambda: 0.00102878411736,0.00004469822075_mu: 0.00061992613549,0.00001923296613
989	-143222.182816	-143020.302858	201.87995799998	lambda: 0.00101969115784_mu: 0.00059671358813	lambda: 0.00103445330314,0.00005348046145_mu: 0.00060362940339,0.00000000000024
990	-144050.594772	-143836.385707	214.209065	lambda: 0.00101683185392_mu: 0.00061450033945	lambda: 0.00102778776717,0.00016260752247_mu: 0.00062549581634,0.00000000000008
991	-143144.690869	-142955.423359	189.26751000001	lambda: 0.00100991254681_mu: 0.00061031837698	lambda: 0.00102246586191,0.00006690634770_mu: 0.00061992496771,0.00000000357109
992	-143337.900830	-143111.317271	226.58355899999	lambda: 0.00100841833781_mu: 0.00061984877287	lambda: 0.00102155373281,0.00001672790243_mu: 0.00063032018149,0.00000000000145
993	-144126.030713	-143969.604009	156.42670399998	lambda: 0.00101607647520_mu: 0.00061958133440	lambda: 0.00099745209238,0.00014077792483_mu: 0.00063755279406,0.00000000003770
994	-143517.333851	-143948.619625	-431.28577399999	lambda: 0.00100803977924_mu: 0.00060630613696	lambda: 0.00115309989376,0.00002602114922_mu: 0.00063616279466,0.00202559911743
995	-143869.410724	-143674.764914	194.64580999999	lambda: 0.00099988477360_mu: 0.00060547951794	lambda: 0.00101113681395,0.00009041544162_mu: 0.00061554749653,0.00000000000103
996	-143756.218983	-143565.125975	191.093008	lambda: 0.00101458415477_mu: 0.00060636968798	lambda: 0.00102782477249,0.00010144864413_mu: 0.00061585604830,0.00000000000107
997	-143969.432094	-143792.853238	176.57885599998	lambda: 0.00101305952267_mu: 0.00060758422049	lambda: 0.00101982278474,0.00016015998229_mu: 0.00061949634087,0.00000176955914
998	-144218.538557	-144025.135912	193.40264499999	lambda: 0.00101327773186_mu: 0.00063181409730	lambda: 0.00101658991725,0.00007397877627_mu: 0.00065156864053,0.00000000000240
999	-144492.367652	-145017.993836	-525.62618400002	lambda: 0.00102100382377_mu: 0.00061581376636	lambda: 0.00101044290340,0.00327688571751_mu: 0.00068151825321,0.00000000139630
1000	-143125.634872	-142947.176942	178.45793	lambda: 0.00099208290429_mu: 0.00061441476948	lambda: 0.00100332905747,0.00013349106879_mu: 0.00062426358695,0.00000000000044
