Human gene stable ID	Protein stable ID
ENSG00000213203	ENSDARP00000131795
ENSG00000281887	ENSDARP00000131795
ENSG00000133561	ENSDARP00000131795
ENSG00000179144	ENSDARP00000131795
ENSG00000133574	ENSDARP00000131795
ENSG00000196329	ENSDARP00000131795
ENSG00000106560	ENSDARP00000113472
ENSG00000171115	ENSDARP00000113472
ENSG00000213203	ENSDARP00000113472
ENSG00000281887	ENSDARP00000113472
ENSG00000133561	ENSDARP00000113472
ENSG00000179144	ENSDARP00000113472
ENSG00000133574	ENSDARP00000113472
ENSG00000196329	ENSDARP00000113472
ENSG00000124216	ENSDARP00000111412
ENSG00000124216	ENSDARP00000111074
ENSG00000124216	ENSDARP00000074031
ENSG00000077800	ENSDARP00000047357
ENSG00000077800	ENSDARP00000120889
ENSG00000067182	ENSDARP00000011163
ENSG00000067182	ENSDARP00000143967
ENSG00000185909	ENSDARP00000117737
ENSG00000244687	ENSDARP00000067116
ENSG00000187140	ENSDARP00000107660
ENSG00000182923	ENSDARP00000073875
ENSG00000182923	ENSDARP00000112612
ENSG00000182923	ENSDARP00000114936
ENSG00000182923	ENSDARP00000109882
ENSG00000182923	ENSDARP00000134167
	ENSDARP00000133526
	ENSDARP00000118298
ENSG00000072952	ENSDARP00000128726
ENSG00000072952	ENSDARP00000099019
ENSG00000143033	ENSDARP00000109280
ENSG00000143033	
ENSG00000130193	ENSDARP00000138486
ENSG00000130193	ENSDARP00000131458
	ENSDARP00000126629
ENSG00000128849	ENSDARP00000130048
ENSG00000130332	ENSDARP00000075631
ENSG00000004455	ENSDARP00000010686
ENSG00000004455	
ENSG00000004455	ENSDARP00000131617
ENSG00000116120	ENSDARP00000007817
ENSG00000116120	
ENSG00000143375	ENSDARP00000112775
ENSG00000143375	ENSDARP00000072463
ENSG00000144895	ENSDARP00000132954
ENSG00000173542	ENSDARP00000088385
ENSG00000173542	
ENSG00000091409	ENSDARP00000131417
	ENSDARP00000123560
	ENSDARP00000090607
	ENSDARP00000143576
ENSG00000205133	ENSDARP00000122282
ENSG00000205133	
ENSG00000122735	ENSDARP00000123669
ENSG00000122735	ENSDARP00000074880
ENSG00000130193	ENSDARP00000135990
ENSG00000110318	ENSDARP00000119630
ENSG00000110318	ENSDARP00000089681
	ENSDARP00000138809
	ENSDARP00000140409
ENSG00000091409	ENSDARP00000098022
ENSG00000091409	ENSDARP00000076590
	ENSDARP00000136359
ENSG00000137364	ENSDARP00000124514
ENSG00000137364	ENSDARP00000124897
ENSG00000137364	ENSDARP00000131187
ENSG00000137364	ENSDARP00000133625
ENSG00000137364	ENSDARP00000130635
ENSG00000137364	ENSDARP00000139068
ENSG00000139350	ENSDARP00000117911
ENSG00000139350	
ENSG00000139350	ENSDARP00000016280
ENSG00000006747	ENSDARP00000046608
ENSG00000257411	ENSDARP00000016160
ENSG00000170515	ENSDARP00000016160
ENSG00000257411	
ENSG00000170515	
ENSG00000257411	ENSDARP00000116029
ENSG00000170515	ENSDARP00000116029
	ENSDARP00000066330
	ENSDARP00000127170
	ENSDARP00000127101
	ENSDARP00000127378
	ENSDARP00000127446
	ENSDARP00000127354
	ENSDARP00000123013
ENSG00000182732	ENSDARP00000119214
	ENSDARP00000117811
ENSG00000116489	ENSDARP00000072971
ENSG00000198898	ENSDARP00000072971
ENSG00000116489	
ENSG00000198898	
ENSG00000116489	ENSDARP00000133155
ENSG00000198898	ENSDARP00000133155
ENSG00000154146	ENSDARP00000057909
ENSG00000154146	ENSDARP00000124177
ENSG00000172071	ENSDARP00000120826
ENSG00000172071	
ENSG00000172071	ENSDARP00000083934
	ENSDARP00000129872
	ENSDARP00000129048
ENSG00000161547	
ENSG00000161547	ENSDARP00000074623
ENSG00000161547	ENSDARP00000127145
ENSG00000161547	ENSDARP00000127111
ENSG00000161547	ENSDARP00000127367
ENSG00000161547	ENSDARP00000127296
ENSG00000161547	ENSDARP00000127259
ENSG00000161547	ENSDARP00000115120
ENSG00000161547	ENSDARP00000127448
ENSG00000161547	ENSDARP00000135738
ENSG00000127334	ENSDARP00000122944
ENSG00000127334	
ENSG00000127334	ENSDARP00000140216
	ENSDARP00000122540
ENSG00000178752	ENSDARP00000119819
ENSG00000178752	ENSDARP00000114356
ENSG00000178752	ENSDARP00000072327
ENSG00000180354	ENSDARP00000098753
	ENSDARP00000102449
ENSG00000172354	ENSDARP00000051230
ENSG00000172354	ENSDARP00000137963
ENSG00000081721	ENSDARP00000102008
ENSG00000081721	ENSDARP00000117482
ENSG00000081721	ENSDARP00000120307
ENSG00000081721	ENSDARP00000128541
ENSG00000081721	ENSDARP00000143550
	ENSDARP00000119743
	ENSDARP00000128809
	ENSDARP00000130366
	ENSDARP00000130630
	ENSDARP00000003269
	ENSDARP00000128402
	ENSDARP00000008831
	ENSDARP00000135335
	ENSDARP00000138865
ENSG00000159210	ENSDARP00000075332
ENSG00000157510	ENSDARP00000073406
ENSG00000157510	ENSDARP00000073410
	ENSDARP00000130500
	ENSDARP00000054759
ENSG00000131409	ENSDARP00000114092
ENSG00000131409	
ENSG00000131409	ENSDARP00000025492
ENSG00000173163	ENSDARP00000091561
ENSG00000173163	
ENSG00000173163	ENSDARP00000136450
ENSG00000072818	ENSDARP00000052901
ENSG00000072818	ENSDARP00000121506
	ENSDARP00000133133
	ENSDARP00000131119
ENSG00000198570	ENSDARP00000049863
ENSG00000081248	ENSDARP00000062405
ENSG00000139233	ENSDARP00000072173
ENSG00000167311	ENSDARP00000137166
ENSG00000111339	ENSDARP00000137166
ENSG00000129744	ENSDARP00000137166
ENSG00000156219	ENSDARP00000137166
ENSG00000167311	ENSDARP00000138857
ENSG00000111339	ENSDARP00000138857
ENSG00000129744	ENSDARP00000138857
ENSG00000156219	ENSDARP00000138857
ENSG00000060982	ENSDARP00000067004
ENSG00000060982	ENSDARP00000115866
ENSG00000060982	ENSDARP00000117796
ENSG00000060982	
	ENSDARP00000112225
	ENSDARP00000099915
ENSG00000173406	ENSDARP00000115966
ENSG00000173406	ENSDARP00000097921
ENSG00000173406	ENSDARP00000104012
ENSG00000173406	ENSDARP00000076592
ENSG00000173406	ENSDARP00000002822
ENSG00000173406	ENSDARP00000136194
ENSG00000173406	ENSDARP00000130293
	ENSDARP00000076335
	ENSDARP00000138844
ENSG00000164023	ENSDARP00000125103
ENSG00000164023	ENSDARP00000053570
ENSG00000109424	ENSDARP00000037614
ENSG00000109424	
ENSG00000109424	ENSDARP00000142043
ENSG00000109424	ENSDARP00000143642
	ENSDARP00000142874
	ENSDARP00000142714
ENSG00000184007	ENSDARP00000110642
ENSG00000184007	ENSDARP00000128613
ENSG00000132326	ENSDARP00000124374
ENSG00000132326	ENSDARP00000088777
ENSG00000132326	ENSDARP00000039734
ENSG00000132326	ENSDARP00000138942
ENSG00000128165	ENSDARP00000120251
	ENSDARP00000115575
	ENSDARP00000129971
	ENSDARP00000113978
	ENSDARP00000100299
	ENSDARP00000135311
ENSG00000204116	ENSDARP00000069642
ENSG00000136436	ENSDARP00000127186
ENSG00000136436	ENSDARP00000121662
ENSG00000147459	ENSDARP00000123474
ENSG00000147459	ENSDARP00000140160
ENSG00000123091	
ENSG00000123091	ENSDARP00000011008
ENSG00000140743	ENSDARP00000054362
ENSG00000105223	ENSDARP00000121952
	ENSDARP00000141036
	ENSDARP00000138052
	ENSDARP00000125298
	ENSDARP00000129621
ENSG00000198133	ENSDARP00000128167
ENSG00000198133	
ENSG00000198133	ENSDARP00000079935
	ENSDARP00000099178
	ENSDARP00000116605
ENSG00000180353	ENSDARP00000119144
ENSG00000180353	ENSDARP00000052551
ENSG00000180353	ENSDARP00000130408
ENSG00000196557	ENSDARP00000137239
ENSG00000196557	ENSDARP00000130716
ENSG00000085872	ENSDARP00000030934
ENSG00000085872	ENSDARP00000108124
ENSG00000215148	ENSDARP00000127091
ENSG00000005001	ENSDARP00000127091
ENSG00000172382	ENSDARP00000127091
ENSG00000116176	ENSDARP00000127091
ENSG00000007038	ENSDARP00000127091
ENSG00000103355	ENSDARP00000127091
ENSG00000052344	ENSDARP00000127091
ENSG00000215148	ENSDARP00000087178
ENSG00000005001	ENSDARP00000087178
ENSG00000172382	ENSDARP00000087178
ENSG00000116176	ENSDARP00000087178
ENSG00000007038	ENSDARP00000087178
ENSG00000103355	ENSDARP00000087178
ENSG00000052344	ENSDARP00000087178
ENSG00000130751	ENSDARP00000114846
ENSG00000170759	ENSDARP00000115066
ENSG00000170759	ENSDARP00000104118
ENSG00000170759	ENSDARP00000144042
ENSG00000009765	ENSDARP00000101952
ENSG00000105619	ENSDARP00000107994
ENSG00000171456	ENSDARP00000121943
ENSG00000171456	ENSDARP00000042943
	ENSDARP00000134415
	ENSDARP00000140237
ENSG00000179921	ENSDARP00000131807
ENSG00000179921	ENSDARP00000060589
	ENSDARP00000116008
	ENSDARP00000121770
	ENSDARP00000117938
	ENSDARP00000118815
	ENSDARP00000121073
	ENSDARP00000102597
ENSG00000159086	ENSDARP00000118724
ENSG00000159086	ENSDARP00000114980
ENSG00000159086	
ENSG00000159086	ENSDARP00000116611
ENSG00000159086	ENSDARP00000084529
ENSG00000159086	ENSDARP00000103147
	ENSDARP00000011451
	ENSDARP00000120884
ENSG00000058729	
ENSG00000058729	ENSDARP00000051091
ENSG00000185112	
ENSG00000185112	ENSDARP00000063149
ENSG00000151474	ENSDARP00000118708
ENSG00000151474	ENSDARP00000087563
ENSG00000176204	ENSDARP00000113316
ENSG00000176204	ENSDARP00000101739
ENSG00000099800	ENSDARP00000075599
ENSG00000130414	ENSDARP00000118297
ENSG00000130414	ENSDARP00000138460
ENSG00000130414	ENSDARP00000004708
ENSG00000148702	ENSDARP00000108264
ENSG00000148702	ENSDARP00000106450
	ENSDARP00000133811
ENSG00000143158	ENSDARP00000031014
ENSG00000143158	
ENSG00000138439	ENSDARP00000113461
	ENSDARP00000141436
	ENSDARP00000131150
	ENSDARP00000134120
	ENSDARP00000138910
	ENSDARP00000130815
	ENSDARP00000135655
	ENSDARP00000134357
ENSG00000158578	ENSDARP00000056419
ENSG00000158578	
ENSG00000158578	ENSDARP00000138764
	ENSDARP00000113032
	ENSDARP00000132681
ENSG00000111450	ENSDARP00000005867
ENSG00000111450	ENSDARP00000123358
ENSG00000187821	ENSDARP00000073348
ENSG00000121064	ENSDARP00000058604
	ENSDARP00000129161
	ENSDARP00000099634
	ENSDARP00000127061
	ENSDARP00000063838
ENSG00000137473	ENSDARP00000119942
ENSG00000137473	ENSDARP00000076265
ENSG00000178297	ENSDARP00000122978
ENSG00000178297	ENSDARP00000045302
ENSG00000160741	ENSDARP00000101990
ENSG00000160741	ENSDARP00000139104
ENSG00000212916	ENSDARP00000132851
	ENSDARP00000114741
	ENSDARP00000113862
ENSG00000196132	ENSDARP00000120661
ENSG00000196132	ENSDARP00000122455
ENSG00000196132	ENSDARP00000116158
ENSG00000196132	ENSDARP00000102049
ENSG00000006788	ENSDARP00000116075
	ENSDARP00000102446
ENSG00000173404	ENSDARP00000069814
ENSG00000102055	ENSDARP00000070606
ENSG00000231989	ENSDARP00000070606
ENSG00000184203	ENSDARP00000070606
ENSG00000106351	ENSDARP00000113970
ENSG00000106351	
ENSG00000106351	ENSDARP00000133401
ENSG00000106351	ENSDARP00000100711
ENSG00000106351	ENSDARP00000144312
	ENSDARP00000128346
	ENSDARP00000098159
ENSG00000155816	ENSDARP00000127455
ENSG00000155816	ENSDARP00000096100
ENSG00000134873	ENSDARP00000076338
ENSG00000159409	ENSDARP00000039628
ENSG00000159409	
	ENSDARP00000117190
	ENSDARP00000132179
ENSG00000136891	ENSDARP00000072745
ENSG00000136891	ENSDARP00000117494
	ENSDARP00000127336
	ENSDARP00000127206
	ENSDARP00000127352
	ENSDARP00000086840
	ENSDARP00000134039
ENSG00000140691	ENSDARP00000127109
ENSG00000140691	ENSDARP00000102344
ENSG00000172007	ENSDARP00000068605
ENSG00000111639	ENSDARP00000060593
ENSG00000111639	ENSDARP00000088311
	ENSDARP00000122199
ENSG00000180828	ENSDARP00000113648
ENSG00000104472	ENSDARP00000062079
ENSG00000104472	ENSDARP00000134919
ENSG00000113161	ENSDARP00000088231
ENSG00000113161	ENSDARP00000124862
ENSG00000106546	ENSDARP00000116861
ENSG00000283321	ENSDARP00000116861
ENSG00000106546	ENSDARP00000017676
ENSG00000283321	ENSDARP00000017676
ENSG00000106546	ENSDARP00000049829
ENSG00000283321	ENSDARP00000049829
	ENSDARP00000109565
ENSG00000143363	ENSDARP00000097509
ENSG00000143363	
ENSG00000109079	ENSDARP00000060934
ENSG00000109079	ENSDARP00000116264
ENSG00000109079	ENSDARP00000115718
ENSG00000109079	ENSDARP00000124995
ENSG00000254402	ENSDARP00000132505
ENSG00000254402	ENSDARP00000135925
	ENSDARP00000133915
ENSG00000163069	ENSDARP00000068661
	ENSDARP00000125210
ENSG00000156885	ENSDARP00000113555
ENSG00000156885	
ENSG00000136877	ENSDARP00000118992
ENSG00000136877	
ENSG00000136877	ENSDARP00000065857
ENSG00000162365	ENSDARP00000122081
ENSG00000186160	ENSDARP00000122081
ENSG00000142973	ENSDARP00000122081
ENSG00000186377	ENSDARP00000122081
ENSG00000187048	ENSDARP00000122081
ENSG00000162365	ENSDARP00000071423
ENSG00000186160	ENSDARP00000071423
ENSG00000142973	ENSDARP00000071423
ENSG00000186377	ENSDARP00000071423
ENSG00000187048	ENSDARP00000071423
ENSG00000162365	
ENSG00000186160	
ENSG00000142973	
ENSG00000186377	
ENSG00000187048	
ENSG00000162365	ENSDARP00000022208
ENSG00000186160	ENSDARP00000022208
ENSG00000142973	ENSDARP00000022208
ENSG00000186377	ENSDARP00000022208
ENSG00000187048	ENSDARP00000022208
	ENSDARP00000074864
	ENSDARP00000120839
ENSG00000114209	ENSDARP00000021450
	ENSDARP00000114331
	ENSDARP00000128725
ENSG00000154783	ENSDARP00000128376
ENSG00000133800	ENSDARP00000104347
ENSG00000133800	ENSDARP00000141393
ENSG00000074071	ENSDARP00000075118
	ENSDARP00000054663
ENSG00000114030	ENSDARP00000120790
ENSG00000137700	ENSDARP00000119421
ENSG00000236104	ENSDARP00000103900
ENSG00000213588	ENSDARP00000103900
	ENSDARP00000140699
	ENSDARP00000137614
ENSG00000148843	ENSDARP00000112333
ENSG00000148843	
ENSG00000148843	ENSDARP00000099790
ENSG00000169136	ENSDARP00000127988
ENSG00000169136	ENSDARP00000136339
ENSG00000169136	ENSDARP00000098375
ENSG00000167080	ENSDARP00000127995
ENSG00000167080	ENSDARP00000128536
ENSG00000167080	ENSDARP00000127904
ENSG00000167080	ENSDARP00000094634
ENSG00000100393	ENSDARP00000129212
ENSG00000100393	ENSDARP00000081202
ENSG00000100393	ENSDARP00000143273
ENSG00000109436	ENSDARP00000115027
ENSG00000109436	ENSDARP00000143661
ENSG00000162438	ENSDARP00000121164
ENSG00000162438	ENSDARP00000139724
ENSG00000167280	ENSDARP00000005952
ENSG00000188779	ENSDARP00000090876
ENSG00000120265	ENSDARP00000119861
ENSG00000120265	ENSDARP00000126988
ENSG00000120265	ENSDARP00000087150
ENSG00000237649	ENSDARP00000137767
ENSG00000237649	ENSDARP00000139775
ENSG00000133020	ENSDARP00000106440
ENSG00000109061	ENSDARP00000106440
ENSG00000109063	ENSDARP00000106440
ENSG00000125414	ENSDARP00000106440
ENSG00000133020	ENSDARP00000071938
ENSG00000109061	ENSDARP00000071938
ENSG00000109063	ENSDARP00000071938
ENSG00000125414	ENSDARP00000071938
ENSG00000133020	ENSDARP00000051361
ENSG00000109061	ENSDARP00000051361
ENSG00000109063	ENSDARP00000051361
ENSG00000125414	ENSDARP00000051361
ENSG00000137441	ENSDARP00000136188
ENSG00000137441	ENSDARP00000071237
	ENSDARP00000122806
	ENSDARP00000104685
ENSG00000132388	ENSDARP00000016596
ENSG00000143207	ENSDARP00000101197
ENSG00000143207	
	ENSDARP00000099696
ENSG00000050393	ENSDARP00000021989
ENSG00000135040	ENSDARP00000089478
ENSG00000135040	ENSDARP00000130848
	ENSDARP00000125279
	ENSDARP00000143723
	ENSDARP00000144195
	ENSDARP00000144484
ENSG00000145982	ENSDARP00000136280
ENSG00000145982	ENSDARP00000110275
ENSG00000184347	ENSDARP00000112770
ENSG00000184347	
ENSG00000196782	ENSDARP00000115500
ENSG00000196782	ENSDARP00000102079
ENSG00000182154	ENSDARP00000013437
ENSG00000058668	ENSDARP00000109303
ENSG00000058668	ENSDARP00000130984
ENSG00000058668	
ENSG00000058668	ENSDARP00000046121
ENSG00000105641	ENSDARP00000100743
ENSG00000105641	ENSDARP00000130752
ENSG00000105641	ENSDARP00000010496
ENSG00000116663	ENSDARP00000116314
ENSG00000132879	ENSDARP00000116314
ENSG00000116663	
ENSG00000132879	
ENSG00000116663	ENSDARP00000130853
ENSG00000132879	ENSDARP00000130853
ENSG00000116663	ENSDARP00000075071
ENSG00000132879	ENSDARP00000075071
ENSG00000262526	ENSDARP00000036009
ENSG00000175826	ENSDARP00000036009
ENSG00000262526	ENSDARP00000143755
ENSG00000175826	ENSDARP00000143755
ENSG00000176472	
ENSG00000176472	ENSDARP00000130982
ENSG00000136854	ENSDARP00000012776
ENSG00000136854	ENSDARP00000113527
ENSG00000136854	ENSDARP00000136850
ENSG00000187122	ENSDARP00000132056
ENSG00000187122	ENSDARP00000131148
ENSG00000187122	ENSDARP00000139567
ENSG00000076928	ENSDARP00000120441
ENSG00000076928	ENSDARP00000082058
ENSG00000162946	ENSDARP00000124789
ENSG00000162946	ENSDARP00000035679
ENSG00000162946	ENSDARP00000110221
ENSG00000162946	ENSDARP00000131863
ENSG00000158321	ENSDARP00000123081
ENSG00000158321	ENSDARP00000073379
ENSG00000170340	ENSDARP00000068710
ENSG00000170340	ENSDARP00000130246
ENSG00000116703	ENSDARP00000062538
ENSG00000116703	ENSDARP00000010853
	ENSDARP00000137102
	ENSDARP00000121719
ENSG00000253304	ENSDARP00000134941
ENSG00000253304	ENSDARP00000131178
ENSG00000121058	ENSDARP00000109892
	ENSDARP00000113229
	ENSDARP00000144300
ENSG00000139514	ENSDARP00000121637
ENSG00000139514	ENSDARP00000027285
	ENSDARP00000114400
	ENSDARP00000137794
	ENSDARP00000109896
ENSG00000179387	ENSDARP00000132763
ENSG00000179387	ENSDARP00000136022
ENSG00000179387	ENSDARP00000140787
ENSG00000179387	ENSDARP00000131803
ENSG00000179387	ENSDARP00000140092
	ENSDARP00000050862
ENSG00000162438	ENSDARP00000061480
ENSG00000162438	ENSDARP00000073749
ENSG00000162438	
ENSG00000115963	ENSDARP00000102340
ENSG00000166908	ENSDARP00000110833
	ENSDARP00000134998
	ENSDARP00000134333
	ENSDARP00000093314
	ENSDARP00000139963
ENSG00000142453	ENSDARP00000016959
ENSG00000142453	ENSDARP00000125959
ENSG00000142453	ENSDARP00000126308
ENSG00000164603	ENSDARP00000084049
ENSG00000131089	ENSDARP00000118893
ENSG00000131089	
ENSG00000131089	ENSDARP00000112792
	ENSDARP00000114295
ENSG00000122375	ENSDARP00000109133
ENSG00000117751	ENSDARP00000037119
ENSG00000108055	ENSDARP00000024411
ENSG00000108055	ENSDARP00000138063
	ENSDARP00000117064
ENSG00000108001	ENSDARP00000137939
ENSG00000108001	ENSDARP00000133654
ENSG00000108001	ENSDARP00000143395
ENSG00000108001	ENSDARP00000139406
ENSG00000255009	ENSDARP00000056613
ENSG00000108312	ENSDARP00000056613
ENSG00000255009	ENSDARP00000106402
ENSG00000108312	ENSDARP00000106402
ENSG00000255009	ENSDARP00000131061
ENSG00000108312	ENSDARP00000131061
	ENSDARP00000135108
	ENSDARP00000140139
ENSG00000214113	
ENSG00000214113	ENSDARP00000138356
ENSG00000214113	ENSDARP00000129977
ENSG00000095777	ENSDARP00000113364
ENSG00000095777	ENSDARP00000144598
ENSG00000095777	ENSDARP00000027033
	ENSDARP00000095178
ENSG00000145287	ENSDARP00000121643
ENSG00000159784	ENSDARP00000095378
ENSG00000159784	
ENSG00000159784	ENSDARP00000141930
ENSG00000111057	ENSDARP00000090608
ENSG00000111057	ENSDARP00000060592
ENSG00000111057	ENSDARP00000102470
ENSG00000111057	ENSDARP00000143616
ENSG00000148399	ENSDARP00000083772
ENSG00000148399	
ENSG00000096060	ENSDARP00000038578
ENSG00000096060	
ENSG00000198026	ENSDARP00000137143
ENSG00000198026	ENSDARP00000140756
ENSG00000198026	
ENSG00000198026	ENSDARP00000104222
ENSG00000170873	ENSDARP00000118245
ENSG00000170873	
ENSG00000149548	ENSDARP00000142304
ENSG00000149548	ENSDARP00000087932
ENSG00000230453	ENSDARP00000133379
ENSG00000266302	ENSDARP00000133379
ENSG00000278522	ENSDARP00000133379
ENSG00000106013	ENSDARP00000133379
ENSG00000148513	ENSDARP00000133379
ENSG00000170160	ENSDARP00000133379
ENSG00000188877	ENSDARP00000133379
ENSG00000188219	ENSDARP00000133379
ENSG00000107890	ENSDARP00000133379
ENSG00000222036	ENSDARP00000133379
ENSG00000135976	ENSDARP00000133379
ENSG00000174501	ENSDARP00000133379
ENSG00000181626	ENSDARP00000133379
ENSG00000163046	ENSDARP00000133379
ENSG00000183148	ENSDARP00000133379
ENSG00000196912	ENSDARP00000133379
ENSG00000277630	ENSDARP00000133379
ENSG00000230031	ENSDARP00000133379
ENSG00000198062	ENSDARP00000133379
ENSG00000180777	ENSDARP00000133379
ENSG00000196834	ENSDARP00000133379
ENSG00000180071	ENSDARP00000133379
ENSG00000183206	ENSDARP00000133379
ENSG00000196604	ENSDARP00000133379
ENSG00000229089	ENSDARP00000133379
ENSG00000166351	ENSDARP00000133379
ENSG00000187537	ENSDARP00000133379
ENSG00000172014	ENSDARP00000133379
ENSG00000276203	ENSDARP00000133379
ENSG00000260691	ENSDARP00000133379
ENSG00000233917	ENSDARP00000133379
ENSG00000276760	ENSDARP00000133379
ENSG00000230453	ENSDARP00000135700
ENSG00000266302	ENSDARP00000135700
ENSG00000278522	ENSDARP00000135700
ENSG00000106013	ENSDARP00000135700
ENSG00000148513	ENSDARP00000135700
ENSG00000170160	ENSDARP00000135700
ENSG00000188877	ENSDARP00000135700
ENSG00000188219	ENSDARP00000135700
ENSG00000107890	ENSDARP00000135700
ENSG00000222036	ENSDARP00000135700
ENSG00000135976	ENSDARP00000135700
ENSG00000174501	ENSDARP00000135700
ENSG00000181626	ENSDARP00000135700
ENSG00000163046	ENSDARP00000135700
ENSG00000183148	ENSDARP00000135700
ENSG00000196912	ENSDARP00000135700
ENSG00000277630	ENSDARP00000135700
ENSG00000230031	ENSDARP00000135700
ENSG00000198062	ENSDARP00000135700
ENSG00000180777	ENSDARP00000135700
ENSG00000196834	ENSDARP00000135700
ENSG00000180071	ENSDARP00000135700
ENSG00000183206	ENSDARP00000135700
ENSG00000196604	ENSDARP00000135700
ENSG00000229089	ENSDARP00000135700
ENSG00000166351	ENSDARP00000135700
ENSG00000187537	ENSDARP00000135700
ENSG00000172014	ENSDARP00000135700
ENSG00000276203	ENSDARP00000135700
ENSG00000260691	ENSDARP00000135700
ENSG00000233917	ENSDARP00000135700
ENSG00000276760	ENSDARP00000135700
ENSG00000230453	ENSDARP00000137195
ENSG00000266302	ENSDARP00000137195
ENSG00000278522	ENSDARP00000137195
ENSG00000106013	ENSDARP00000137195
ENSG00000148513	ENSDARP00000137195
ENSG00000170160	ENSDARP00000137195
ENSG00000188877	ENSDARP00000137195
ENSG00000188219	ENSDARP00000137195
ENSG00000107890	ENSDARP00000137195
ENSG00000222036	ENSDARP00000137195
ENSG00000135976	ENSDARP00000137195
ENSG00000174501	ENSDARP00000137195
ENSG00000181626	ENSDARP00000137195
ENSG00000163046	ENSDARP00000137195
ENSG00000183148	ENSDARP00000137195
ENSG00000196912	ENSDARP00000137195
ENSG00000277630	ENSDARP00000137195
